group	Accession	Source Database	Name	Tax ID	Genus	Species	Other	Length
PhoU	A0A084UE12	unreviewed	Phosphate-specific transport system accessory protein PhoU	472175	Nitratireductor	basaltis	NA	242
PhoU	A0A085LAC0	unreviewed	Phosphate-specific transport system accessory protein PhoU	1487582	Peptococcaceae	bacterium	SCADC1_2_3	219
PhoU	A0A085LI41	unreviewed	PhoU domain-containing protein	1523621	Cellulosimicrobium	sp.	MM	284
PhoU	A0A086ZGQ0	unreviewed	Phosphate-specific transport system accessory protein PhoU	1437606	Bifidobacterium	bohemicum	DSM 22767	224
PhoU	A0A087MF33	unreviewed	Phosphate-specific transport system accessory protein PhoU	1121014	Arenimonas	donghaensis	DSM 18148 = HO3-R19	237
PhoU	A0A088QIF2	unreviewed	Phosphate-specific transport system accessory protein PhoU	1487956	Corynebacterium	sp.	ATCC 6931	245
PhoU	A0A089QBJ0	unreviewed	Phosphate-specific transport system accessory protein PhoU	1624	Ligilactobacillus	salivarius	NA	218
PhoU	A0A090BVX5	unreviewed	Phosphate-specific transport system accessory protein PhoU	40754	Thioploca	ingrica	NA	239
PhoU	A0A090IX12	unreviewed	Phosphate-specific transport system accessory protein PhoU	35841	Caldibacillus	thermoamylovorans	NA	219
PhoU	A0A090JP25	unreviewed	Phosphate-specific transport system accessory protein PhoU	1912856	Peptoniphilus	sp.	ING2-D1G	210
PhoU	A0A091AND5	unreviewed	PhoU domain-containing protein	1537917	Sulfuricurvum	sp.	MLSB	223
PhoU	A0A091FJ96	unreviewed	Phosphate-specific transport system accessory protein PhoU	1499107	Smithella	sp.	SCADC	232
PhoU	A0A094JUJ3	unreviewed	Phosphate-specific transport system accessory protein PhoU	1535751	Anoxybacillus	sp.	KU2-6(11)	219
PhoU	A0A094PP91	unreviewed	PhoU domain-containing protein	449393	freshwater	metagenome	NA	218
PhoU	A0A094RWJ8	unreviewed	Phosphate-specific transport system accessory protein PhoU	1504319	actinobacterium	acAMD-5	NA	234
PhoU	A0A094WLJ4	unreviewed	Phosphate-specific transport system accessory protein PhoU	1218173	Alkalihalobacillus	alcalophilus	ATCC 27647 = CGMCC 1.3604	217
PhoU	A0A095VPM8	unreviewed	Phosphate-specific transport system accessory protein PhoU	1265313	Pseudohaliea	rubra	DSM 19751	249
PhoU	A0A095WVP3	unreviewed	Phosphate-specific transport system accessory protein PhoU	1219581	Actinomyces	sp.	S4-C9	216
PhoU	A0A095XL39	unreviewed	Phosphate-specific transport system accessory protein PhoU	1219626	Peptostreptococcus	sp.	MV1	220
PhoU	A0A095Z651	unreviewed	PhoU domain-containing protein	1284686	Anaerococcus	lactolyticus	S7-1-13	205
PhoU	A0A095ZIN8	unreviewed	Phosphate-specific transport system accessory protein PhoU	1284708	Tissierellia	bacterium	S7-1-4	218
PhoU	A0A095ZL82	unreviewed	Phosphate-specific transport system accessory protein PhoU	1230734	Clostridiales	bacterium	S5-A14a	221
PhoU	A0A096CVK8	unreviewed	Phosphate-specific transport system accessory protein PhoU	1156417	Caloranaerobacter	azorensis	H53214	216
PhoU	A0A096FAZ5	unreviewed	PhoU domain-containing protein	285	Comamonas	testosteroni	NA	258
PhoU	A0A097QS52	unreviewed	PhoU domain-containing protein	1505907	Thermococcus	eurythermalis	NA	196
PhoU	A0A098EMD8	unreviewed	Phosphate-specific transport system accessory protein PhoU	1499687	Planococcus	massiliensis	NA	219
PhoU	A0A098F132	unreviewed	Phosphate-specific transport system accessory protein PhoU	1476857	Bacillus	sp.	B-jedd	229
PhoU	A0A098LFH3	unreviewed	Phosphate-specific transport system accessory protein PhoU	153721	Sporocytophaga	myxococcoides	NA	220
PhoU	A0A098QSW5	unreviewed	Phosphate-specific transport system accessory protein PhoU	1480694	Spirochaeta	lutea	NA	221
PhoU	A0A098Z530	unreviewed	Phosphate-specific transport system accessory protein PhoU	1313	Streptococcus	pneumoniae	NA	216
PhoU	A0A099DAH3	unreviewed	Phosphate-specific transport system accessory protein PhoU	414996	Actinopolyspora	erythraea	NA	218
PhoU	A0A099RX55	unreviewed	PhoU domain-containing protein	1487923	Desulfosporosinus	sp.	HMP52	212
PhoU	A0A099T1M2	unreviewed	PhoU domain-containing protein	2226	Methanococcoides	methylutens	NA	308
PhoU	A0A099TEV3	unreviewed	Phosphate-specific transport system accessory protein PhoU	1225651	Thalassobacter	sp.	16PALIMAR09	237
PhoU	A0A099W3F7	unreviewed	Phosphate-specific transport system accessory protein PhoU	1552123	Listeria	booriae	NA	219
PhoU	A0A099YAM6	unreviewed	Phosphate-specific transport system accessory protein PhoU	97478	Limosilactobacillus	mucosae	NA	228
PhoU	A0A0A0BLR3	unreviewed	Phosphate-specific transport system accessory protein PhoU	1386082	Cellulomonas	bogoriensis	69B4 = DSM 16987	220
PhoU	A0A0A0D395	unreviewed	Phosphate-specific transport system accessory protein PhoU	1398085	Inquilinus	limosus	MP06	243
PhoU	A0A0A0ET83	unreviewed	Phosphate-specific transport system accessory protein PhoU	1122185	Lysobacter	concretionis	Ko07 = DSM 16239	244
PhoU	A0A0A1GYY3	unreviewed	Phosphate-specific transport system accessory protein PhoU	1291742	Paucilactobacillus	hokkaidonensis	JCM 18461	224
PhoU	A0A0A1H2P8	unreviewed	Phosphate-specific transport system accessory protein PhoU	1469502	Burkholderiales	bacterium	GJ-E10	238
PhoU	A0A0A1PGC7	unreviewed	Phosphate-specific transport system accessory protein PhoU	1522316	bacterium	YEK0313	NA	235
PhoU	A0A0A1VJ48	unreviewed	Phosphate-specific transport system accessory protein PhoU	1268622	Acidovorax	sp.	MR-S7	242
PhoU	A0A0A2DYQ9	unreviewed	Phosphate-specific transport system accessory protein PhoU	1537504	Porphyromonas	sp.	COT-108 OH1349	225
PhoU	A0A0A2HWF4	unreviewed	Phosphate-specific transport system accessory protein PhoU	1536652	Desulfobulbus	sp.	Tol-SR	219
PhoU	A0A0A2TAY2	unreviewed	Phosphate-specific transport system accessory protein PhoU	1385514	Pontibacillus	yanchengensis	Y32	219
PhoU	A0A0A2WQ30	unreviewed	Phosphate-specific transport system accessory protein PhoU	276	Thermus	filiformis	NA	220
PhoU	A0A0A3AMI4	unreviewed	Phosphate-specific transport system accessory protein PhoU	505317	Chelonobacter	oris	NA	233
PhoU	A0A0A3I9X7	unreviewed	Phosphate-specific transport system accessory protein PhoU	1220589	Lysinibacillus	odysseyi	34hs-1 = NBRC 100172	219
PhoU	A0A0A6VFU3	unreviewed	Phosphate-specific transport system accessory protein PhoU	363870	Heyndrickxia	ginsengihumi	NA	217
PhoU	A0A0A7GCT8	unreviewed	PhoU domain-containing protein	565033	Geoglobus	acetivorans	NA	202
PhoU	A0A0A8K053	unreviewed	Phosphate-specific transport system accessory protein PhoU	1384459	Methyloceanibacter	caenitepidi	NA	244
PhoU	A0A0A8Q2C0	unreviewed	Phosphate-specific transport system accessory protein PhoU	1744	Propionibacterium	freudenreichii	NA	225
PhoU	A0A0B0HG32	unreviewed	Phosphate-specific transport system accessory protein PhoU	2340	Solemya	velum	gill symbiont	240
PhoU	A0A0B0IMN6	unreviewed	Phosphate-specific transport system accessory protein PhoU	333138	Halalkalibacter	okhensis	NA	217
PhoU	A0A0B0Q0K7	unreviewed	PhoU domain-containing protein	1565314	Sulfurospirillum	sp.	MES	222
PhoU	A0A0B1U8B9	unreviewed	Phosphate-specific transport system accessory protein PhoU	1562888	Desulfovibrio	sp.	TomC	221
PhoU	A0A0B1YDV8	unreviewed	Phosphate-specific transport system accessory protein PhoU	1217052	Ralstonia	sp.	A12	237
PhoU	A0A0B2AJL5	unreviewed	Phosphate-specific transport system accessory protein PhoU	1338436	Sinomonas	humi	NA	219
PhoU	A0A0B2BTN7	unreviewed	Phosphate-specific transport system accessory protein PhoU	1348852	Mumia	flava	NA	215
PhoU	A0A0B3W6V5	unreviewed	Phosphate-specific transport system accessory protein PhoU	1577792	Terrisporobacter	othiniensis	NA	218
PhoU	A0A0B4XNP9	unreviewed	Phosphate-specific transport system accessory protein PhoU	391936	Isoalcanivorax	pacificus	W11-5	239
PhoU	A0A0B5AMH3	unreviewed	Phosphate-specific transport system accessory protein PhoU	1508404	Jeotgalibacillus	malaysiensis	NA	219
PhoU	A0A0B5FTF5	unreviewed	Phosphate-specific transport system accessory protein PhoU	483547	Geoalkalibacter	subterraneus	NA	221
PhoU	A0A0B5GY64	unreviewed	Phosphate-specific transport system accessory protein PhoU	1592728	Haloarcula	sp.	CBA1115	225
PhoU	A0A0B5L310	unreviewed	Phosphate-specific transport system accessory protein PhoU	126738	Thermotoga	sp.	RQ7	235
PhoU	A0A0B7GW48	unreviewed	Phosphate-specific transport system accessory protein PhoU	162	Treponema	phagedenis	NA	217
PhoU	A0A0B9AUE6	unreviewed	Phosphate-specific transport system accessory protein PhoU	1703	Brevibacterium	linens	NA	220
PhoU	A0A0C1LWY1	unreviewed	Phosphate-specific transport system accessory protein PhoU	1614	Fructilactobacillus	fructivorans	NA	231
PhoU	A0A0C1PWW6	unreviewed	Phosphate-specific transport system accessory protein PhoU	1580	Levilactobacillus	brevis	NA	226
PhoU	A0A0C1UMM3	unreviewed	Phosphate-specific transport system accessory protein PhoU	1550402	marine	actinobacterium	MedAcidi-G3	238
PhoU	A0A0C1UMM5	unreviewed	Phosphate-specific transport system accessory protein PhoU	1202785	Methylacidiphilum	kamchatkense	Kam1	225
PhoU	A0A0C2DAC1	unreviewed	PhoU domain-containing protein	215803	Enhygromyxa	salina	NA	359
PhoU	A0A0C2HDZ0	unreviewed	Phosphate-specific transport system accessory protein PhoU	45670	Salinicoccus	roseus	NA	217
PhoU	A0A0C2UEG0	unreviewed	Phosphate-specific transport system accessory protein PhoU	272627	Paramagnetospirillum	magnetotacticum	MS-1	231
PhoU	A0A0C2UWE5	unreviewed	PhoU domain-containing protein	1539062	Sulfurovum	sp.	AS07-7	213
PhoU	A0A0C3A144	unreviewed	Phosphate-specific transport system accessory protein PhoU	148814	Apilactobacillus	kunkeei	NA	235
PhoU	A0A0C3A239	unreviewed	Phosphate-specific transport system accessory protein PhoU	1833	Rhodococcus	erythropolis	NA	220
PhoU	A0A0C3MQE6	unreviewed	Phosphate-specific transport system accessory protein PhoU	1572758	Thauera	sp.	SWB20	230
PhoU	A0A0C3RGS1	unreviewed	PhoU domain-containing protein	1547597	Sanguibacteroides	justesenii	NA	234
PhoU	A0A0C5UY75	unreviewed	Phosphate-specific transport system accessory protein PhoU	1445510	Gynuella	sunshinyii	YC6258	239
PhoU	A0A0C6ECJ4	unreviewed	Phosphate-specific transport system accessory protein PhoU	1522671	Dehalococcoides	sp.	UCH007	221
PhoU	A0A0C7G9X6	unreviewed	Phosphate-specific transport system accessory protein PhoU	1505	Paraclostridium	sordellii	NA	217
PhoU	A0A0C7NLB9	unreviewed	Phosphate-specific transport system accessory protein PhoU	1006576	Defluviitoga	tunisiensis	NA	220
PhoU	A0A0D0Q9K9	unreviewed	Phosphate-specific transport system accessory protein PhoU	1123501	Wenxinia	marina	DSM 24838	236
PhoU	A0A0D1JUN9	unreviewed	Phosphate-specific transport system accessory protein PhoU	280871	Mycolicibacterium	llatzerense	NA	213
PhoU	A0A0D1XYC0	unreviewed	Phosphate-specific transport system accessory protein PhoU	47500	Aneurinibacillus	migulanus	NA	214
PhoU	A0A0D2JT99	unreviewed	Phosphate-specific transport system accessory protein PhoU	1429043	Dethiosulfatarculus	sandiegensis	NA	218
PhoU	A0A0D6ADB1	unreviewed	Phosphate-specific transport system accessory protein PhoU	1615909	Geminocystis	sp.	NIES-3708	221
PhoU	A0A0D6JWM2	unreviewed	Phosphate-specific transport system accessory protein PhoU	1476858	Haloferax	massiliensis	NA	226
PhoU	A0A0D6P691	unreviewed	Phosphate-specific transport system accessory protein PhoU	1231350	Acidisphaera	rubrifaciens	HS-AP3	239
PhoU	A0A0D6QLC3	unreviewed	Phosphate-specific transport system accessory protein PhoU	1300915	Anaeromyxobacter	sp.	PSR-1	233
PhoU	A0A0D6Z9Z7	unreviewed	Phosphate-specific transport system accessory protein PhoU	285983	Mesobacillus	subterraneus	NA	219
PhoU	A0A0D8FUD1	unreviewed	PhoU domain-containing protein	1121877	Ferrimicrobium	acidiphilum	DSM 19497	218
PhoU	A0A0D8HLT7	unreviewed	PhoU domain-containing protein	1280514	Acidithrix	ferrooxidans	NA	217
PhoU	A0A0D8IY00	unreviewed	Phosphate-specific transport system accessory protein PhoU	1550024	Ruthenibacterium	lactatiformans	NA	220
PhoU	A0A0D8JAZ9	unreviewed	PhoU domain-containing protein	1544798	Draconibacterium	sediminis	NA	227
PhoU	A0A0E2EAD4	unreviewed	PhoU domain-containing protein	1193057	Leptospira	santarosai	str. JET	293
PhoU	A0A0E2YZL5	unreviewed	Phosphate-specific transport system accessory protein PhoU	314279	Nitrosococcus	oceani	C-27	237
PhoU	A0A0E3KPL5	unreviewed	Phosphate-specific transport system accessory protein PhoU	523844	Methanosarcina	thermophila	(strain ATCC 43570 / DSM 1825 / OCM 12 / VKM B-1830 / TM-1)	219
PhoU	A0A0E3UU49	unreviewed	Phosphate-specific transport system accessory protein PhoU	187101	Sneathia	vaginalis	NA	219
PhoU	A0A0E3W369	unreviewed	Phosphate-specific transport system accessory protein PhoU	690567	Syntrophomonas	zehnderi	OL-4	223
PhoU	A0A0E9LTT3	unreviewed	Phosphate-specific transport system accessory protein PhoU	1236989	Geofilum	rubicundum	JCM 15548	208
PhoU	A0A0F2Q286	unreviewed	Phosphate-specific transport system accessory protein PhoU	1629719	Clostridiaceae	bacterium	BRH_c20a	218
PhoU	A0A0F2QYB6	unreviewed	Phosphate-specific transport system accessory protein PhoU	1629708	Desulfatitalea	sp.	BRH_c12	220
PhoU	A0A0F2RA32	unreviewed	Phosphate-specific transport system accessory protein PhoU	1629718	Rhodospirillaceae	bacterium	BRH_c57	249
PhoU	A0A0F4LTF3	unreviewed	Phosphate-specific transport system accessory protein PhoU	303541	Lactobacillus	apis	NA	243
PhoU	A0A0F5VHD2	unreviewed	Phosphate-specific transport system accessory protein PhoU	265726	Photobacterium	halotolerans	NA	239
PhoU	A0A0F6CJU7	unreviewed	PhoU domain-containing protein	1006581	Mycoplasmoides	gallisepticum	S6	228
PhoU	A0A0F6TQ20	unreviewed	Phosphate-specific transport system accessory protein PhoU	914150	Kangiella	geojedonensis	NA	245
PhoU	A0A0F6YJE0	unreviewed	Phosphate-specific transport system accessory protein PhoU	927083	Sandaracinus	amylolyticus	NA	228
PhoU	A0A0F7K1A5	unreviewed	Phosphate-specific transport system accessory protein PhoU	1543721	Sedimenticola	thiotaurini	NA	242
PhoU	A0A0F7KIA1	unreviewed	Phosphate-specific transport system accessory protein PhoU	44574	Nitrosomonas	communis	NA	233
PhoU	A0A0F7PAS3	unreviewed	Phosphate-specific transport system accessory protein PhoU	1604004	Halanaeroarchaeum	sulfurireducens	NA	226
PhoU	A0A0G2Z576	unreviewed	PhoU domain-containing protein	1330330	Kosmotoga	pacifica	NA	229
PhoU	A0A0G3EFK0	unreviewed	Phosphate-specific transport system accessory protein PhoU	1307763	Kiritimatiella	glycovorans	NA	222
PhoU	A0A0G3V5Z2	unreviewed	Phosphate-specific transport system accessory protein PhoU	1650658	Actinobacteria	bacterium	IMCC26256	233
PhoU	A0A0G3WIA4	unreviewed	Phosphate-specific transport system accessory protein PhoU	1408281	Endomicrobium	proavitum	NA	223
PhoU	A0A0G9F9U7	unreviewed	Phosphate-specific transport system accessory protein PhoU	1590	Lactiplantibacillus	plantarum	NA	224
PhoU	A0A0G9JQH7	unreviewed	PhoU domain-containing protein	1447256	Aliarcobacter	butzleri	L348	222
PhoU	A0A0H2MEI5	unreviewed	Phosphate-specific transport system accessory protein PhoU	1489064	Kiloniella	spongiae	NA	246
PhoU	A0A0H2SDE7	unreviewed	Phosphate-specific transport system accessory protein PhoU	1428448	Marinitoga	sp.	1155	220
PhoU	A0A0H3A9D2	unreviewed	Phosphate-specific transport system accessory protein PhoU	391774	Nitratidesulfovibrio	vulgaris	(strain DP4)	221
PhoU	A0A0H3K808	unreviewed	Phosphate-specific transport system accessory protein PhoU	426430	Staphylococcus	aureus	(strain Newman)	213
PhoU	A0A0H4IXK7	unreviewed	Phosphate-specific transport system accessory protein PhoU	1623450	Methylophilales	bacterium	MBRS-H7	233
PhoU	A0A0H4VQB4	unreviewed	Phosphate-specific transport system accessory protein PhoU	1379910	Rufibacter	radiotolerans	NA	237
PhoU	A0A0H5CJG1	unreviewed	Phosphate-specific transport system accessory protein PhoU	1653480	Alloactinosynnema	sp.	L-07	225
PhoU	A0A0H5SJJ7	unreviewed	Phosphate-specific transport system accessory protein PhoU	1564487	Herbinix	hemicellulosilytica	NA	220
PhoU	A0A0J0YS47	unreviewed	Phosphate-specific transport system accessory protein PhoU	1470200	Neisseria	arctica	NA	233
PhoU	A0A0J1GDS0	unreviewed	Phosphate-specific transport system accessory protein PhoU	1504536	Robinsoniella	sp.	RHS	219
PhoU	A0A0J1IMS8	unreviewed	Phosphate-specific transport system accessory protein PhoU	1397	Niallia	circulans	NA	217
PhoU	A0A0J5GCI4	unreviewed	Phosphate-specific transport system accessory protein PhoU	1526735	Vogesella	sp.	EB	237
PhoU	A0A0J5VIU2	unreviewed	Phosphate-specific transport system accessory protein PhoU	189381	Rossellomorea	marisflavi	NA	219
PhoU	A0A0J7NUC2	unreviewed	PhoU domain-containing protein	67767	Lasius	niger	NA	260
PhoU	A0A0K1F6F0	unreviewed	Phosphate-specific transport system accessory protein PhoU	1658671	Arsenicicoccus	sp.	oral taxon 190	229
PhoU	A0A0K1P6E3	unreviewed	PhoU domain-containing protein	216946	Spiroplasma	turonicum	NA	228
PhoU	A0A0K1PEZ8	unreviewed	Phosphate-specific transport system accessory protein PhoU	1391653	Vulgatibacter	incomptus	NA	225
PhoU	A0A0K2SMX2	unreviewed	Phosphate-specific transport system accessory protein PhoU	1555112	Limnochorda	pilosa	NA	240
PhoU	A0A0K6HWI8	unreviewed	Phosphate-specific transport system accessory protein PhoU	466044	Pannonibacter	indicus	NA	236
PhoU	A0A0K6IWK2	unreviewed	Phosphate-specific transport system accessory protein PhoU	876478	Tepidiphilus	thermophilus	NA	233
PhoU	A0A0K8JFU5	unreviewed	Phosphate-specific transport system accessory protein PhoU	1677858	Propionispora	sp.	2/2-37	219
PhoU	A0A0K8MCI1	unreviewed	Phosphate-specific transport system accessory protein PhoU	1629334	Caedimonas	varicaedens	NA	228
PhoU	A0A0K9ETS6	unreviewed	Phosphate-specific transport system accessory protein PhoU	1657	Actinobaculum	suis	NA	227
PhoU	A0A0K9GQM6	unreviewed	Phosphate-specific transport system accessory protein PhoU	1679170	Peribacillus	loiseleuriae	NA	219
PhoU	A0A0K9HIE0	unreviewed	Phosphate-specific transport system accessory protein PhoU	1422	Geobacillus	stearothermophilus	NA	217
PhoU	A0A0L0WER9	unreviewed	Phosphate-specific transport system accessory protein PhoU	1503	Gottschalkia	purinilytica	NA	215
PhoU	A0A0L1IHM7	unreviewed	PhoU domain-containing protein	1664275	Mycoplasma	sp.	HU2014	221
PhoU	A0A0L6JPE1	unreviewed	Phosphate-specific transport system accessory protein PhoU	398512	Pseudobacteroides	cellulosolvens	ATCC 35603 = DSM 2933	245
PhoU	A0A0L6VYA1	unreviewed	Phosphate-specific transport system accessory protein PhoU	281456	Thermincola	ferriacetica	NA	220
PhoU	A0A0L8V4I6	unreviewed	PhoU domain-containing protein	1409788	Sunxiuqinia	dokdonensis	NA	228
PhoU	A0A0M0BML6	unreviewed	PhoU domain-containing protein	1685127	miscellaneous	Crenarchaeota	group-15 archaeon DG-45	349
PhoU	A0A0M0KZ60	unreviewed	Phosphate-specific transport system accessory protein PhoU	284581	Priestia	koreensis	NA	219
PhoU	A0A0M0LMC5	unreviewed	Phosphate-specific transport system accessory protein PhoU	263475	Viridibacillus	arvi	NA	219
PhoU	A0A0M1JFS0	unreviewed	Phosphate-specific transport system accessory protein PhoU	1604835	Achromatium	sp.	WMS2	238
PhoU	A0A0M1JM20	unreviewed	Phosphate-specific transport system accessory protein PhoU	1705388	Planktothricoides	sp.	SR001	219
PhoU	A0A0M2NJK2	unreviewed	Phosphate-specific transport system accessory protein PhoU	270498	Christensenella	hongkongensis	NA	220
PhoU	A0A0M2PXT2	unreviewed	Phosphate-specific transport system accessory protein PhoU	317619	Prochlorothrix	hollandica	PCC 9006 = CALU 1027	222
PhoU	A0A0M2V8H6	unreviewed	PhoU domain-containing protein	336831	Arsukibacterium	ikkense	NA	229
PhoU	A0A0M3TBN9	unreviewed	PhoU domain-containing protein	1528099	Lawsonella	clevelandensis	NA	229
PhoU	A0A0M4CTX7	unreviewed	Phosphate-specific transport system accessory protein PhoU	1603606	Desulfuromonas	soudanensis	NA	217
PhoU	A0A0M4M5J4	unreviewed	Phosphate-specific transport system accessory protein PhoU	1704044	Arthrobacter	sp.	ERGS1:01	220
PhoU	A0A0M5LRT7	unreviewed	PhoU domain-containing protein	445576	Pseudonocardia	sp.	AL041005-10	220
PhoU	A0A0M6WCS1	unreviewed	Phosphate-specific transport system accessory protein PhoU	301302	Roseburia	faecis	NA	217
PhoU	A0A0M8KR49	unreviewed	Phosphate-specific transport system accessory protein PhoU	1704590	Brachybacterium	sp.	SW0106-09	226
