ID	NAME	X	Y
1170	C1DDM6 PitR Azotobacter vinelandii	0.16618535	0.051902335
1171	C4XHF9 PitR Solidesulfovibrio magneticus	0.678216	0.21149462
1172	C5BHG8 PitR Edwardsiella ictaluri	0.71238226	0.25172147
1173	C5C237 PitR Beutenbergia cavernae	0.8358072	0.3318543
1174	C7MMI7 PitR Cryptobacterium curtum	0.816981	0.3129116
1175	C9Y9Q2 PitR Curvibacter symbiont	0.82053304	0.3217361
1176	D1CBS8 PitR Thermobaculum terrenum	0.8346961	0.32714206
1177	D6STH1 PitR Desulfonatronospira thiodismutans	0.69138104	0.22565247
1178	D6YU55 PitR Waddlia chondrophila	0.72651875	0.24141409
1179	D7N6Y8 PitR Peptoniphilus sp.	0.83625996	0.30762038
1180	D7UZQ2 PitR Listeria grayi	0.84351546	0.31996372
1181	E1RH45 PitR Methanolacinia petrolearia	0.88936555	0.32250327
1182	E3FZB6 PitR Stigmatella aurantiaca	0.8388543	0.33201545
1183	E3GZ18 PitR Methanothermus fervidus	0.7606762	0.27997863
1184	E5AQN2 PitR Mycetohabitans rhizoxinica	0.8303395	0.32342714
1185	E5Y8Z2 PitR Bilophila wadsworthia	0.8199681	0.32162482
1186	E6U5E9 PitR Ethanoligenens harbinense	0.8465389	0.37136376
1187	E6Y2W0 PitR Aeromonas sp.	0.7089426	0.2464832
1188	F0SYD4 PitR Syntrophobotulus glycolicus	0.82162213	0.32606804
1189	F2I3C8 PitR Pelagibacter sp.	0.7175328	0.23782378
1190	F2LVT4 PitR Hippea maritima	0.7323828	0.24554951
1191	F3L302 PitR Aequoribacter fuscus	0.72128767	0.2583986
1192	F3YX10 PitR Desulfocurvibacter africanus	0.7031706	0.22764431
1193	F4GJX6 PitR Parasphaerochaeta coccoides	0.8164139	0.31616017
1194	F6BE07 PitR Methanotorris igneus	0.65714693	0.1940526
1195	F7NP88 PitR Acetonema longum	0.82625943	0.33398107
1196	F8ANV5 PitR Methanothermococcus okinawensis	0.6519068	0.18448777
1197	G0EC93 PitR Pyrolobus fumarii	0.7427935	0.37585285
1198	G4RL33 PitR Thermoproteus tenax	0.63041365	0.4364966
1199	G5J869 PitR Crocosphaera watsonii	0.72729886	0.22859626
1200	H0E645 PitR Patulibacter medicamentivorans	0.8552205	0.32342702
1201	H8YYN7 PitR Thiorhodovibrio frisius	0.73262936	0.25989875
1202	I3Y5V0 PitR Thiocystis violascens	0.7291423	0.25630516
1203	I4B7A2 PitR Turneriella parva	0.8311944	0.33259478
1204	I4ED61 PitR Nitrolancea hollandica	0.8333526	0.32236794
1205	K6ZG81 PitR Paraglaciecola polaris	0.7141808	0.25573343
1206	K9PAZ7 PitR Cyanobium gracile	0.73479414	0.23515676
1207	L0EAR6 PitR Thermobacillus composti	0.8415825	0.32206818
1208	M9SC01 PitR Methanomethylophilus alvi	0.6400167	0.28181693
1209	Q1ILW9 PitR Koribacter versatilis	0.8336315	0.32886878
1210	Q30US4 PitR Oleidesulfovibrio alaskensis	0.6920774	0.22051649
1211	Q58046 PitR Methanocaldococcus jannaschii	0.6196265	0.14981543
1212	Q5GYJ2 PitR Xanthomonas oryzae	0.87229234	0.31922626
1213	Q6AJX0 PitR Desulfotalea psychrophila	0.73390996	0.26212993
1214	Q6KZD9 PitR Picrophilus torridus	0.6697109	0.48271105
1215	R7QUV1 PitR Roseburia sp.	0.83413655	0.3173101
1216	S7SQL9 PitR Geobacillus sp.	0.8459429	0.32114193
1217	S7T7A1 PitR Alkalidesulfovibrio alkalitolerans	0.6929534	0.22480403
1218	T2GCQ0 PitR Megalodesulfovibrio gigas	0.693528	0.23116173
1219	U1N593 PitR Haloquadratum sp.	0.8292575	0.33738667
1220	U2TF61 PitR Mitsuokella sp.	0.82770354	0.32671276
1221	U7DBH3 PitR Chitinivibrio alkaliphilus	0.7757396	0.27053106
1222	V5WD87 PitR Salinispira pacifica	0.7421087	0.2530694
1223	W0BE89 PitR Legionella oakridgensis	0.7073995	0.25056908
1224	W6K9Y5 PitR Magnetospira sp.	0.73784614	0.26462254
1225	W9W014 PitR Imhoffiella purpurea	0.72779274	0.25371164
1226	A0A0H3K808 PhoU Staphylococcus aureus	0.14773549	0.71057004
1227	A0A011MWM8 PhoU Candidatus Accumulibacter	0.1419825	0.6939704
1228	A0A011RRT6 PhoU Alkalibacterium sp.	0.13001914	0.70787257
1229	A0A017RYA6 PhoU Fervidicella metallireducens	0.1305232	0.70202017
1230	A0A022GFK5 PhoU Cupriavidus sp.	0.1410534	0.6881652
1231	A0A024K199 PhoU Mycobacterium triplex	0.13601054	0.7184653
1232	A0A024LP29 PhoU Bartonella schoenbuchensis	0.15210754	0.7037865
1233	A0A024QCI1 PhoU Virgibacillus massiliensis	0.13162273	0.7092087
1234	A0A031IKZ3 PhoU Exiguobacterium sp.	0.14073712	0.71110004
1235	A0A059DXC5 PhoU Hyphomonas atlantica	0.14856416	0.69776195
1236	A0A059X788 PhoU uncultured bacterium	0.13325343	0.69886094
1237	A0A059XVL6 PhoU Leptospirillum ferriphilum	0.13253783	0.6961256
1238	A0A059ZT99 PhoU Acidithiobacillus caldus	0.14067318	0.693785
1239	A0A060HFQ3 PhoU Nitrososphaera viennensis	0.15083866	0.4354959
1240	A0A060LZF3 PhoU Shouchella lehensis	0.1295842	0.7107936
1241	A0A060NJ75 PhoU Serpentinimonas raichei	0.14937808	0.6893005
1242	A0A060RDL3 PhoU Mucinivorans hirudinis	0.12413076	0.6899889
1243	A0A061AF82 PhoU Acholeplasma oculi	0.13190123	0.69488066
1244	A0A061NGN3 PhoU Geomicrobium sp.	0.12672842	0.7074994
1245	A0A062X1H4 PhoU Frankia sp.	0.12749611	0.7111489
1246	A0A062XTS1 PhoU Thermoanaerobaculum aquaticum	0.13503815	0.69897676
1247	A0A063ZI98 PhoU Methanoculleus sp.	0.14681132	0.6996181
1248	A0A067A388 PhoU Hydrogenovibrio marinus	0.13118295	0.6865615
1249	A0A068MYF7 PhoU Synechocystis sp.	0.12895845	0.69380534
1250	A0A068NWB5 PhoU Fimbriimonas ginsengisoli	0.12615184	0.6999723
1251	A0A069AB21 PhoU Clostridioides difficile	0.14333962	0.7087759
1252	A0A069RM47 PhoU Peptoclostridium litorale	0.12926948	0.7077477
1253	A0A072NM33 PhoU Schinkia azotoformans	0.14224827	0.708941
1254	A0A073IPU5 PhoU Synergistes jonesii	0.14580262	0.6978409
1255	A0A074LSF9 PhoU Tumebacillus flagellatus	0.13200016	0.7000677
1256	A0A075JI39 PhoU Dermacoccus nishinomiyaensis	0.12990765	0.7114589
1257	A0A075LQR4 PhoU Terribacillus goriensis	0.13483831	0.7085687
1258	A0A077DI28 PhoU Basilea psittacipulmonis	0.14180295	0.69416374
1259	A0A077FHG7 PhoU Rickettsiales bacterium	0.15470171	0.7056992
1260	A0A078BL97 PhoU Thiomonas sp.	0.14793211	0.68943214
1261	A0A078M412 PhoU Jeotgalicoccus saudimassiliensis	0.14933126	0.7139739
1262	A0A078MJL5 PhoU Metalysinibacillus saudimassiliensis	0.13940828	0.7097541
1263	A0A081BBX3 PhoU Tepidicaulis marinus	0.14541039	0.70225126
1264	A0A081BGU1 PhoU Secundilactobacillus oryzae	0.12275048	0.70604426
1265	A0A081BXX9 PhoU Vecturithrix granuli	0.12782669	0.6996191
1266	A0A081K6P4 PhoU Endozoicomonas elysicola	0.13754183	0.6926902
1267	A0A081P4N2 PhoU Paenibacillus tyrfis	0.1348499	0.706528
1268	A0A081RAZ2 PhoU Sphingobium chlorophenolicum	0.14262827	0.7039181
1269	A0A084AC69 PhoU Lactococcus cremoris	0.123826824	0.706048
1270	A0A084GWJ8 PhoU Metabacillus indicus	0.13940892	0.7095568
1271	A0A084JBK9 PhoU Clostridium sulfidigenes	0.13741755	0.7040642
1272	A0A084UE12 PhoU Nitratireductor basaltis	0.15076052	0.70132905
1273	A0A085LAC0 PhoU Peptococcaceae bacterium	0.13882479	0.7054574
1274	A0A085LI41 PhoU Cellulosimicrobium sp.	0.13416283	0.71173686
1275	A0A086ZGQ0 PhoU Bifidobacterium bohemicum	0.14120676	0.71426916
1276	A0A087MF33 PhoU Arenimonas donghaensis	0.14873739	0.7013041
1277	A0A088QIF2 PhoU Corynebacterium sp.	0.12495998	0.7183759
1278	A0A089QBJ0 PhoU Ligilactobacillus salivarius	0.12648667	0.7075239
1279	A0A090BVX5 PhoU Thioploca ingrica	0.14226702	0.6881347
1280	A0A090IX12 PhoU Caldibacillus thermoamylovorans	0.14465892	0.70911634
1281	A0A090JP25 PhoU Peptoniphilus sp.	0.12791963	0.7023649
1282	A0A091AND5 PhoU Sulfuricurvum sp.	0.1238935	0.6855494
1283	A0A091FJ96 PhoU Smithella sp.	0.13570848	0.6951156
1284	A0A094JUJ3 PhoU Anoxybacillus sp.	0.14033106	0.707527
1285	A0A094PP91 PhoU freshwater metagenome	0.13683525	0.7121856
1286	A0A094RWJ8 PhoU actinobacterium acAMD-5	0.11731829	0.70670736
1287	A0A094WLJ4 PhoU Alkalihalobacillus alcalophilus	0.13040078	0.71080947
1288	A0A095VPM8 PhoU Pseudohaliea rubra	0.1361692	0.6936898
1289	A0A095WVP3 PhoU Actinomyces sp.	0.12138719	0.70922977
1290	A0A095XL39 PhoU Peptostreptococcus sp.	0.13571371	0.70071477
1291	A0A095Z651 PhoU Anaerococcus lactolyticus	0.09797072	0.71380657
1292	A0A095ZIN8 PhoU Tissierellia bacterium	0.13624291	0.6927677
1293	A0A095ZL82 PhoU Clostridiales bacterium	0.13119288	0.694165
1294	A0A096CVK8 PhoU Caloranaerobacter azorensis	0.13137865	0.7015955
1295	A0A096FAZ5 PhoU Comamonas testosteroni	0.14716224	0.6838791
1296	A0A097QS52 PhoU Thermococcus eurythermalis	0.10390079	0.70176065
1297	A0A098EMD8 PhoU Planococcus massiliensis	0.14057405	0.70805126
1298	A0A098F132 PhoU Bacillus sp.	0.13781396	0.70829064
1299	A0A098LFH3 PhoU Sporocytophaga myxococcoides	0.12738955	0.6961502
1300	A0A098QSW5 PhoU Spirochaeta lutea	0.14045691	0.70561326
1301	A0A098Z530 PhoU Streptococcus pneumoniae	0.1363996	0.70531815
1302	A0A099DAH3 PhoU Actinopolyspora erythraea	0.13048148	0.7167242
1303	A0A099RX55 PhoU Desulfosporosinus sp.	0.15287496	0.7178292
1304	A0A099T1M2 PhoU Methanococcoides methylutens	0.165121	0.65729046
1305	A0A099TEV3 PhoU Thalassobacter sp.	0.14877577	0.69684666
1306	A0A099W3F7 PhoU Listeria booriae	0.13349497	0.7041663
1307	A0A099YAM6 PhoU Limosilactobacillus mucosae	0.13729534	0.70303345
1308	A0A0A0BLR3 PhoU Cellulomonas bogoriensis	0.13749157	0.71252733
1309	A0A0A0D395 PhoU Inquilinus limosus	0.14288966	0.69737643
1310	A0A0A0ET83 PhoU Lysobacter concretionis	0.15291804	0.69784695
1311	A0A0A1GYY3 PhoU Paucilactobacillus hokkaidonensis	0.12090678	0.70572895
1312	A0A0A1H2P8 PhoU Burkholderiales bacterium	0.14517173	0.6892003
1313	A0A0A1PGC7 PhoU bacterium YEK0313	0.14668211	0.7001898
1314	A0A0A1VJ48 PhoU Acidovorax sp.	0.14529881	0.6889616
1315	A0A0A2DYQ9 PhoU Porphyromonas sp.	0.12523375	0.69734144
1316	A0A0A2HWF4 PhoU Desulfobulbus sp.	0.122852825	0.7014491
1317	A0A0A2TAY2 PhoU Pontibacillus yanchengensis	0.13391402	0.7094553
1318	A0A0A2WQ30 PhoU Thermus filiformis	0.13802491	0.70262957
1319	A0A0A3AMI4 PhoU Chelonobacter oris	0.14148292	0.68819195
1320	A0A0A3I9X7 PhoU Lysinibacillus odysseyi	0.13753398	0.7101448
1321	A0A0A6VFU3 PhoU Heyndrickxia ginsengihumi	0.12903197	0.69892514
1322	A0A0A7GCT8 PhoU Geoglobus acetivorans	0.10756316	0.7100089
1323	A0A0A8K053 PhoU Methyloceanibacter caenitepidi	0.14549519	0.69862956
1324	A0A0A8Q2C0 PhoU Propionibacterium freudenreichii	0.12805104	0.7101561
1325	A0A0B0HG32 PhoU Solemya velum	0.15021136	0.69123846
1326	A0A0B0IMN6 PhoU Halalkalibacter okhensis	0.12974912	0.70892084
1327	A0A0B0Q0K7 PhoU Sulfurospirillum sp.	0.09643305	0.69455165
1328	A0A0B1U8B9 PhoU Desulfovibrio sp.	0.115496166	0.6990714
1329	A0A0B1YDV8 PhoU Ralstonia sp.	0.14498407	0.69118637
1330	A0A0B2AJL5 PhoU Sinomonas humi	0.13370143	0.71697116
1331	A0A0B2BTN7 PhoU Mumia flava	0.13941078	0.7134616
1332	A0A0B3W6V5 PhoU Terrisporobacter othiniensis	0.14627478	0.7104521
1333	A0A0B4XNP9 PhoU Isoalcanivorax pacificus	0.13716456	0.69011563
1334	A0A0B5AMH3 PhoU Jeotgalibacillus malaysiensis	0.14426248	0.70945823
1335	A0A0B5FTF5 PhoU Geoalkalibacter subterraneus	0.1262531	0.6988387
1336	A0A0B5GY64 PhoU Haloarcula sp.	0.11774569	0.69827205
1337	A0A0B5L310 PhoU Thermotoga sp.	0.15072514	0.6901394
1338	A0A0B7GW48 PhoU Treponema phagedenis	0.14088137	0.7039839
1339	A0A0B9AUE6 PhoU Brevibacterium linens	0.13070412	0.7176226
1340	A0A0C1LWY1 PhoU Fructilactobacillus fructivorans	0.12963249	0.703776
1341	A0A0C1PWW6 PhoU Levilactobacillus brevis	0.13460344	0.7074269
1342	A0A0C1UMM3 PhoU marine actinobacterium	0.12284301	0.70729804
1343	A0A0C1UMM5 PhoU Methylacidiphilum kamchatkense	0.13563055	0.6930239
1344	A0A0C2DAC1 PhoU Enhygromyxa salina	0.11801217	0.6841211
1345	A0A0C2HDZ0 PhoU Salinicoccus roseus	0.15217473	0.71308964
1346	A0A0C2UEG0 PhoU Paramagnetospirillum magnetotacticum	0.14694862	0.70246106
1347	A0A0C2UWE5 PhoU Sulfurovum sp.	0.080777235	0.7012128
1348	A0A0C3A144 PhoU Apilactobacillus kunkeei	0.12812233	0.70295554
1349	A0A0C3A239 PhoU Rhodococcus erythropolis	0.12611519	0.7198671
1350	A0A0C3MQE6 PhoU Thauera sp.	0.1477254	0.69298863
1351	A0A0C3RGS1 PhoU Sanguibacteroides justesenii	0.13005167	0.6877625
1352	A0A0C5UY75 PhoU Gynuella sunshinyii	0.13506639	0.69017076
1353	A0A0C6ECJ4 PhoU Dehalococcoides sp.	0.13694839	0.7027552
1354	A0A0C7G9X6 PhoU Paraclostridium sordellii	0.1487535	0.7099426
1355	A0A0C7NLB9 PhoU Defluviitoga tunisiensis	0.13564634	0.70372635
1356	A0A0D0Q9K9 PhoU Wenxinia marina	0.14815563	0.6962194
1357	A0A0D1JUN9 PhoU Mycolicibacterium llatzerense	0.122523844	0.71780497
1358	A0A0D1XYC0 PhoU Aneurinibacillus migulanus	0.12106496	0.70539945
1359	A0A0D2JT99 PhoU Dethiosulfatarculus sandiegensis	0.12555204	0.69445384
1360	A0A0D6ADB1 PhoU Geminocystis sp.	0.123300344	0.6966389
1361	A0A0D6JWM2 PhoU Haloferax massiliensis	0.11987692	0.6998147
1362	A0A0D6P691 PhoU Acidisphaera rubrifaciens	0.14902596	0.6975708
1363	A0A0D6QLC3 PhoU Anaeromyxobacter sp.	0.1365297	0.6961863
1364	A0A0D6Z9Z7 PhoU Mesobacillus subterraneus	0.13997586	0.7066436
1365	A0A0D8FUD1 PhoU Ferrimicrobium acidiphilum	0.14300081	0.7283605
1366	A0A0D8HLT7 PhoU Acidithrix ferrooxidans	0.1487283	0.7220106
1367	A0A0D8IY00 PhoU Ruthenibacterium lactatiformans	0.13747808	0.7033966
1368	A0A0D8JAZ9 PhoU Draconibacterium sediminis	0.12011166	0.6851943
1369	A0A0E2EAD4 PhoU Leptospira santarosai	0.12949108	0.7032409
1370	A0A0E2YZL5 PhoU Nitrosococcus oceani	0.13864464	0.6952791
1371	A0A0E3KPL5 PhoU Methanosarcina thermophila	0.12465269	0.70476395
1372	A0A0E3UU49 PhoU Sneathia vaginalis	0.12717897	0.7005663
1373	A0A0E3W369 PhoU Syntrophomonas zehnderi	0.13776143	0.6971346
1374	A0A0E9LTT3 PhoU Geofilum rubicundum	0.1290907	0.6870676
1375	A0A0F2Q286 PhoU Clostridiaceae bacterium	0.13681568	0.7016082
1376	A0A0F2QYB6 PhoU Desulfatitalea sp.	0.1274095	0.6944557
1377	A0A0F2RA32 PhoU Rhodospirillaceae bacterium	0.1413788	0.70174384
1378	A0A0F4LTF3 PhoU Lactobacillus apis	0.11857844	0.7050537
1379	A0A0F5VHD2 PhoU Photobacterium halotolerans	0.13857812	0.6944747
1380	A0A0F6CJU7 PhoU Mycoplasmoides gallisepticum	0.16041413	0.68517184
1381	A0A0F6TQ20 PhoU Kangiella geojedonensis	0.13666591	0.69428945
1382	A0A0F6YJE0 PhoU Sandaracinus amylolyticus	0.12990241	0.6942865
1383	A0A0F7K1A5 PhoU Sedimenticola thiotaurini	0.14583813	0.69222534
1384	A0A0F7KIA1 PhoU Nitrosomonas communis	0.1462957	0.68700916
1385	A0A0F7PAS3 PhoU Halanaeroarchaeum sulfurireducens	0.11699396	0.6974073
1386	A0A0G2Z576 PhoU Kosmotoga pacifica	0.09907684	0.6862335
1387	A0A0G3EFK0 PhoU Kiritimatiella glycovorans	0.12872079	0.69631004
1388	A0A0G3V5Z2 PhoU Actinobacteria bacterium	0.1419185	0.7120731
1389	A0A0G3WIA4 PhoU Endomicrobium proavitum	0.12880895	0.69283116
1390	A0A0G9F9U7 PhoU Lactiplantibacillus plantarum	0.13229075	0.7076357
1391	A0A0G9JQH7 PhoU Aliarcobacter butzleri	0.10022947	0.6984177
1392	A0A0H2MEI5 PhoU Kiloniella spongiae	0.14215408	0.69937146
1393	A0A0H2SDE7 PhoU Marinitoga sp.	0.13734365	0.7065449
1394	A0A0H3A9D2 PhoU Nitratidesulfovibrio vulgaris	0.13491936	0.69832325
1395	A0A0H4IXK7 PhoU Methylophilales bacterium	0.14581184	0.6923392
1396	A0A0H4VQB4 PhoU Rufibacter radiotolerans	0.13355736	0.69287914
1397	A0A0H5CJG1 PhoU Alloactinosynnema sp.	0.122026585	0.72092795
1398	A0A0H5SJJ7 PhoU Herbinix hemicellulosilytica	0.13545507	0.7050539
1399	A0A0J0YS47 PhoU Neisseria arctica	0.14101219	0.68699765
1400	A0A0J1GDS0 PhoU Robinsoniella sp.	0.13854665	0.69614553
1401	A0A0J1IMS8 PhoU Niallia circulans	0.13955384	0.71096355
1402	A0A0J5GCI4 PhoU Vogesella sp.	0.14172865	0.6912001
1403	A0A0J5VIU2 PhoU Rossellomorea marisflavi	0.13846886	0.70661205
1404	A0A0J7NUC2 PhoU Lasius niger	0.15220515	0.69751
1405	A0A0K1F6F0 PhoU Arsenicicoccus sp.	0.13258328	0.7128567
1406	A0A0K1P6E3 PhoU Spiroplasma turonicum	0.14909515	0.72547776
1407	A0A0K1PEZ8 PhoU Vulgatibacter incomptus	0.13442369	0.6972799
1408	A0A0K2SMX2 PhoU Limnochorda pilosa	0.13242482	0.6995924
1409	A0A0K6HWI8 PhoU Pannonibacter indicus	0.1465987	0.7001599
1410	A0A0K6IWK2 PhoU Tepidiphilus thermophilus	0.14781016	0.6928604
1411	A0A0K8JFU5 PhoU Propionispora sp.	0.13584165	0.69862175
1412	A0A0K8MCI1 PhoU Caedimonas varicaedens	0.14205317	0.702532
1413	A0A0K9ETS6 PhoU Actinobaculum suis	0.13765767	0.718088
1414	A0A0K9GQM6 PhoU Peribacillus loiseleuriae	0.13845132	0.705754
1415	A0A0K9HIE0 PhoU Geobacillus stearothermophilus	0.13949229	0.7100427
1416	A0A0L0WER9 PhoU Gottschalkia purinilytica	0.13057384	0.701974
1417	A0A0L1IHM7 PhoU Mycoplasma sp.	0.16295716	0.72324175
1418	A0A0L6JPE1 PhoU Pseudobacteroides cellulosolvens	0.1351932	0.7016304
1419	A0A0L6VYA1 PhoU Thermincola ferriacetica	0.13772373	0.70094347
1420	A0A0L8V4I6 PhoU Sunxiuqinia dokdonensis	0.11548119	0.6886727
1421	A0A0M0BML6 PhoU miscellaneous Crenarchaeota	0.291064	0.5247498
1422	A0A0M0KZ60 PhoU Priestia koreensis	0.13617848	0.7064115
1423	A0A0M0LMC5 PhoU Viridibacillus arvi	0.14339732	0.7106332
1424	A0A0M1JFS0 PhoU Achromatium sp.	0.15047234	0.68844634
1425	A0A0M1JM20 PhoU Planktothricoides sp.	0.12155599	0.6964387
1426	A0A0M2NJK2 PhoU Christensenella hongkongensis	0.13972405	0.7036802
1427	A0A0M2PXT2 PhoU Prochlorothrix hollandica	0.12393649	0.69889057
1428	A0A0M2V8H6 PhoU Arsukibacterium ikkense	0.13641319	0.66625655
1429	A0A0M3TBN9 PhoU Lawsonella clevelandensis	0.119649544	0.72525555
1430	A0A0M4CTX7 PhoU Desulfuromonas soudanensis	0.12354389	0.6971729
1431	A0A0M4M5J4 PhoU Arthrobacter sp.	0.1326133	0.71793044
1432	A0A0M5LRT7 PhoU Pseudonocardia sp.	0.13938826	0.7216819
1433	A0A0M6WCS1 PhoU Roseburia faecis	0.12921834	0.69854814
1434	A0A0M8KR49 PhoU Brachybacterium sp.	0.13740739	0.7120773
1435	A0A0M9ARL1 PhoU Halorubrum tropicale	0.12011018	0.6963102
1436	A0A0N0RFU3 PhoU Ardenticatena maritima	0.13493395	0.7052936
1437	A0A0N8GKK7 PhoU Ornatilinea apprima	0.14385836	0.6961774
1438	A0A0N8GLK2 PhoU Leptolinea tardivitalis	0.14707248	0.7075533
1439	A0A0N8GQX0 PhoU Levilinea saccharolytica	0.14632408	0.70426375
1440	A0A0N8K837 PhoU Roseibaca calidilacus	0.14984322	0.69755197
1441	A0A0P0EJM5 PhoU Azospirillum brasilense	0.14341524	0.6986716
1442	A0A0P0M550 PhoU Phocaeicola vulgatus	0.13342747	0.6952536
1443	A0A0P0N5R5 PhoU Pyrodictium delaneyi	0.11179807	0.7093275
1444	A0A0P6X0S3 PhoU Bellilinea caldifistulae	0.1364031	0.7051235
1445	A0A0P6YFF0 PhoU Herpetosiphon geysericola	0.12709606	0.70349425
1446	A0A0P7W3R6 PhoU Oceanicaulis sp.	0.14491266	0.699576
1447	A0A0P7X1E2 PhoU Rhodobacteraceae bacterium	0.14534411	0.6988788
1448	A0A0P8A8Y3 PhoU Phormidium sp.	0.12395641	0.7008522
1449	A0A0P8WZT4 PhoU Oxobacter pfennigii	0.13811287	0.6993203
1450	A0A0P9C333 PhoU Thiohalorhabdus denitrificans	0.14368379	0.69352597
1451	A0A0P9DIH5 PhoU Kouleothrix aurantiaca	0.13097802	0.70692825
1452	A0A0Q0KYF7 PhoU Shewanella sp.	0.13970703	0.69158703
1453	A0A0Q0VSQ7 PhoU Methanolinea sp.	0.15121858	0.70163006
1454	A0A0Q3QS62 PhoU Cytobacillus solani	0.14499903	0.70802146
1455	A0A0Q4BAH3 PhoU Methanomassiliicoccales archaeon	0.13841073	0.6950127
1456	A0A0Q4NV46 PhoU Devosia sp.	0.1457101	0.7046523
1457	A0A0Q7Q9Y8 PhoU Nocardioides sp.	0.12821133	0.7111135
1458	A0A0R0BKY5 PhoU Stenotrophomonas koreensis	0.15381314	0.6995917
1459	A0A0R1FB83 PhoU Loigolactobacillus coryniformis	0.13176243	0.705741
1460	A0A0R1GRX3 PhoU Amylolactobacillus amylotrophicus	0.12817377	0.70535064
1461	A0A0R1HI63 PhoU Dellaglioa algida	0.13272822	0.70439535
1462	A0A0R1JG08 PhoU Lacticaseibacillus nasuensis	0.13865086	0.7019713
1463	A0A0R1KTP1 PhoU Lentilactobacillus sunkii	0.12642424	0.7042792
1464	A0A0R1M4B0 PhoU Liquorilactobacillus capillatus	0.13657168	0.7054005
1465	A0A0R1RI57 PhoU Furfurilactobacillus rossiae	0.13730577	0.70683986
1466	A0A0R1SBM3 PhoU Companilactobacillus versmoldensis	0.12306722	0.70399684
1467	A0A0R1VY89 PhoU Lapidilactobacillus concavus	0.13090107	0.70508176
1468	A0A0R2DJE3 PhoU Holzapfeliella floricola	0.1316919	0.70731866
1469	A0A0R2H2Q1 PhoU Weissella viridescens	0.1295255	0.70988846
1470	A0A0R2INI2 PhoU Pediococcus cellicola	0.13434081	0.70502275
1471	A0A0R2Q2U1 PhoU Acidimicrobium sp.	0.12127968	0.709112
1472	A0A0R2QJZ2 PhoU Microbacteriaceae bacterium	0.12081223	0.7193227
1473	A0A0R2QNP4 PhoU Acidimicrobiia bacterium	0.121867456	0.70841354
1474	A0A0R2QZ35 PhoU Cryomorphaceae bacterium	0.12021746	0.6899268
1475	A0A0R2R1G9 PhoU Pelagibacteraceae bacterium	0.14913662	0.7025061
1476	A0A0R2TVP8 PhoU Rhodobacter sp.	0.14971489	0.698653
1477	A0A0R3JSX2 PhoU Caloramator mitchellensis	0.13164002	0.6997528
1478	A0A0S2W6T4 PhoU Intestinimonas butyriciproducens	0.13040794	0.7050044
1479	A0A0S3PQ34 PhoU Variibacter gotjawalensis	0.14709337	0.6991651
1480	A0A0S3TM98 PhoU Fischerella sp.	0.1254223	0.69424415
1481	A0A0S7BMT3 PhoU Longilinea arvoryzae	0.13912691	0.7056993
1482	A0A0S7BT08 PhoU Flexilinea flocculi	0.13412553	0.6986513
1483	A0A0S7WJS1 PhoU candidate division	0.22800602	0.732823
1484	A0A0S7X950 PhoU Latescibacteria bacterium	0.21881989	0.5899769
1485	A0A0S7YHR5 PhoU Planctomycetes bacterium	0.20510255	0.7109036
1486	A0A0S7Z4I5 PhoU Gammaproteobacteria bacterium	0.13659482	0.6899177
1487	A0A0S7ZFN9 PhoU Gemmatimonas sp.	0.12935244	0.69669634
1488	A0A0S8AGA0 PhoU Desulfobacterales bacterium	0.12455957	0.69843006
1489	A0A0S8B6H0 PhoU Anaerolineae bacterium	0.1266808	0.70528865
1490	A0A0S8BGZ8 PhoU Acidithiobacillales bacterium	0.13884951	0.6936001
1491	A0A0S8CUX7 PhoU Nitrospira bacterium	0.12624757	0.695803
1492	A0A0S8E7J1 PhoU Phycisphaerae bacterium	0.12513988	0.70005345
1493	A0A0S8F9H4 PhoU Thiotrichales bacterium	0.14454949	0.70789754
1494	A0A0T5XC84 PhoU Acetomicrobium hydrogeniformans	0.13966177	0.69585
1495	A0A0T6ABG4 PhoU Deltaproteobacteria bacterium	0.13208665	0.6948282
1496	A0A0T7CQ50 PhoU Bordetella pertussis	0.14294328	0.689944
1497	A0A0U1B1N9 PhoU Mycobacteroides abscessus	0.13095725	0.727273
1498	A0A0U1KLI0 PhoU Paraliobacillus sp.	0.14058666	0.70980465
1499	A0A0U1NHL0 PhoU Nereida ignava	0.14843231	0.6983178
1500	A0A0U1P214 PhoU Neobacillus massiliamazoniensis	0.13908967	0.70813596
1501	A0A0U2MB11 PhoU Ignicoccus islandicus	0.12930779	0.6881698
1502	A0A0U2QP09 PhoU Lacimicrobium alkaliphilum	0.13782658	0.6875386
1503	A0A0U3NMU6 PhoU Lentibacillus amyloliquefaciens	0.1362622	0.71093553
1504	A0A0U3P1S0 PhoU Carnobacterium sp.	0.1287278	0.7045618
1505	A0A0U4B632 PhoU Aeromicrobium erythreum	0.13373156	0.7099417
1506	A0A0U5HW67 PhoU Halobacterium hubeiense	0.11791398	0.69488937
1507	A0A0U5ILA1 PhoU Thiocapsa sp.	0.14469205	0.68422747
1508	A0A0U9H2V0 PhoU Oceanobacillus picturae	0.0813084	0.6980858
1509	A0A0U9HNW8 PhoU Tepidanaerobacter syntrophicus	0.14008495	0.7032955
1510	A0A0U9HVE0 PhoU Thermodesulfovibrio aggregans	0.1325336	0.6998528
1511	A0A0V8JFF4 PhoU Fictibacillus enclensis	0.13661525	0.7061491
